"Parentid","Productid","name","Permalink","ImageURL","description","productpublished","productmodified","Type","price","Category","quantity","Allow Backorders",
"524","524","Red And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/524","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0254e41c98d5c57e36cc2f8660638f43.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"524","524","Red And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/524","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0254e41c98d5c57e36cc2f8660638f43.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"524","524","Red And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/524","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0254e41c98d5c57e36cc2f8660638f43.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8d4f41bf86b2080fcd88ac4ae5771591.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8d4f41bf86b2080fcd88ac4ae5771591.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8d4f41bf86b2080fcd88ac4ae5771591.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/896a91ed201784654bfc60b68d78f8ff.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/896a91ed201784654bfc60b68d78f8ff.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/896a91ed201784654bfc60b68d78f8ff.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/418de1c565817693ff68c9b148287250.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/418de1c565817693ff68c9b148287250.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"525","525","Black And Gold Pyramid Leather Bracelet","http://www.lylaloves.co.uk/#/product/525","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/418de1c565817693ff68c9b148287250.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8d61cb292fb9001cdf7647177dc00988.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8d61cb292fb9001cdf7647177dc00988.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8d61cb292fb9001cdf7647177dc00988.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/85bd8e965853fca1b23807aefb49a6c4.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/85bd8e965853fca1b23807aefb49a6c4.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/85bd8e965853fca1b23807aefb49a6c4.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/a57ca4801d58d3ee97418cccb77ca695.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/a57ca4801d58d3ee97418cccb77ca695.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","0","NO",
"526","526","Gold Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/526","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/a57ca4801d58d3ee97418cccb77ca695.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","0","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6951890d27f08bab4fcfe5a00706494a.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6951890d27f08bab4fcfe5a00706494a.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6951890d27f08bab4fcfe5a00706494a.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/36611261b317050fe5e0b3ec31a13210.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/36611261b317050fe5e0b3ec31a13210.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/36611261b317050fe5e0b3ec31a13210.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1592a380d885baa83656c738db1a59f6.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1592a380d885baa83656c738db1a59f6.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"527","527","White Arrow Leather Bracelet","http://www.lylaloves.co.uk/#/product/527","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1592a380d885baa83656c738db1a59f6.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/573bde082e6c1a3c63750702c85190f0.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/573bde082e6c1a3c63750702c85190f0.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/573bde082e6c1a3c63750702c85190f0.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/68325a83039cc63526a059dc1c5bfeeb.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/68325a83039cc63526a059dc1c5bfeeb.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/68325a83039cc63526a059dc1c5bfeeb.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/a32a3b349ce5b91ec76da197ef10812f.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/a32a3b349ce5b91ec76da197ef10812f.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"528","528","Pink Leather and Pearl Bracelet","http://www.lylaloves.co.uk/#/product/528","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/a32a3b349ce5b91ec76da197ef10812f.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/004c1c4f4049ef859bfe112943308526.JPG","","0000-00-00","0000-00-00","Item","8","JEWELLERY","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/004c1c4f4049ef859bfe112943308526.JPG","","0000-00-00","0000-00-00","Item","8","BRACELETS","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/004c1c4f4049ef859bfe112943308526.JPG","","0000-00-00","0000-00-00","Item","8","NEW IN ","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9164dd4a777649bb7f102e959f5a24c5.JPG","","0000-00-00","0000-00-00","Item","8","JEWELLERY","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9164dd4a777649bb7f102e959f5a24c5.JPG","","0000-00-00","0000-00-00","Item","8","BRACELETS","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9164dd4a777649bb7f102e959f5a24c5.JPG","","0000-00-00","0000-00-00","Item","8","NEW IN ","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/92c822236dfc553a6b0581f5e74c42cc.JPG","","0000-00-00","0000-00-00","Item","8","JEWELLERY","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/92c822236dfc553a6b0581f5e74c42cc.JPG","","0000-00-00","0000-00-00","Item","8","BRACELETS","4","NO",
"529","529","White Print Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/529","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/92c822236dfc553a6b0581f5e74c42cc.JPG","","0000-00-00","0000-00-00","Item","8","NEW IN ","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8130fe70a64bd17e83e6ff8a810c093e.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8130fe70a64bd17e83e6ff8a810c093e.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/8130fe70a64bd17e83e6ff8a810c093e.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/89423dff3f02c29147a1e3b730398b51.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/89423dff3f02c29147a1e3b730398b51.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/89423dff3f02c29147a1e3b730398b51.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/43a53c1b5e1f4f7e44ef5f34fcbe885d.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/43a53c1b5e1f4f7e44ef5f34fcbe885d.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"530","530","Blue Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/530","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/43a53c1b5e1f4f7e44ef5f34fcbe885d.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/fa06287b5b398c39168cee06d25121b6.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/fa06287b5b398c39168cee06d25121b6.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/fa06287b5b398c39168cee06d25121b6.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ac8ccebb1970fffd4546c4159b244642.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ac8ccebb1970fffd4546c4159b244642.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ac8ccebb1970fffd4546c4159b244642.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1e9e7c6aa7cab01855d62da8d0a3bdcc.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1e9e7c6aa7cab01855d62da8d0a3bdcc.JPG","","0000-00-00","0000-00-00","Item","5","BRACELETS","4","NO",
"531","531","Black Leather and Chain Bracelet","http://www.lylaloves.co.uk/#/product/531","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1e9e7c6aa7cab01855d62da8d0a3bdcc.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/02c0746b9d46cf520caf9dd79e937eac.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/02c0746b9d46cf520caf9dd79e937eac.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/02c0746b9d46cf520caf9dd79e937eac.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/d663376aa001a1c9147b520cc7e8cb58.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/d663376aa001a1c9147b520cc7e8cb58.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/d663376aa001a1c9147b520cc7e8cb58.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/d67d9bc5a89775162b2fdc53cd8c4673.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/d67d9bc5a89775162b2fdc53cd8c4673.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","3","NO",
"532","532","Pink And Gold Necklace","http://www.lylaloves.co.uk/#/product/532","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/d67d9bc5a89775162b2fdc53cd8c4673.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","3","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/2b3a48910fc823820810e7a3eaa0fa06.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/2b3a48910fc823820810e7a3eaa0fa06.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/2b3a48910fc823820810e7a3eaa0fa06.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ff603730724cf4aaddafb10e83859225.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ff603730724cf4aaddafb10e83859225.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ff603730724cf4aaddafb10e83859225.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ef54fab1eee4fbe3a4bfbc93e99baa0b.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ef54fab1eee4fbe3a4bfbc93e99baa0b.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","27","NO",
"533","533","Gold Chain Necklace","http://www.lylaloves.co.uk/#/product/533","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ef54fab1eee4fbe3a4bfbc93e99baa0b.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","27","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/4ec11f09c89c7e982359089ce34367ab.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/4ec11f09c89c7e982359089ce34367ab.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/4ec11f09c89c7e982359089ce34367ab.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/c5d15cf40d8058b81597b05d6b32a70a.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/c5d15cf40d8058b81597b05d6b32a70a.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/c5d15cf40d8058b81597b05d6b32a70a.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6d44123c48a150cad931163613450a2b.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6d44123c48a150cad931163613450a2b.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","23","NO",
"534","534","Black Stone Necklace","http://www.lylaloves.co.uk/#/product/534","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6d44123c48a150cad931163613450a2b.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","23","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/458ee6615760af1e7a4d4df8b7b00b45.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/458ee6615760af1e7a4d4df8b7b00b45.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/458ee6615760af1e7a4d4df8b7b00b45.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/63ab9d438ac8c38dca68f66747441e60.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/63ab9d438ac8c38dca68f66747441e60.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/63ab9d438ac8c38dca68f66747441e60.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1e65d802fc11b53dc2480cd5bee7adbc.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1e65d802fc11b53dc2480cd5bee7adbc.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","25","NO",
"535","535","Silver Chain Necklace","http://www.lylaloves.co.uk/#/product/535","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/1e65d802fc11b53dc2480cd5bee7adbc.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","25","NO",
"536","536","Gold Multi Chain Necklace","http://www.lylaloves.co.uk/#/product/536","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0e31cdf4ce8f0d605611fd29a3700e31.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","0","NO",
"536","536","Gold Multi Chain Necklace","http://www.lylaloves.co.uk/#/product/536","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0e31cdf4ce8f0d605611fd29a3700e31.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","0","NO",
"536","536","Gold Multi Chain Necklace","http://www.lylaloves.co.uk/#/product/536","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0e31cdf4ce8f0d605611fd29a3700e31.JPG","","0000-00-00","0000-00-00","Item","1","NEW IN ","0","NO",
"536","536","Gold Multi Chain Necklace","http://www.lylaloves.co.uk/#/product/536","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/b00d35f8e4bfa49eb3660f48eb9c223a.JPG","","0000-00-00","0000-00-00","Item","1","JEWELLERY","0","NO",
"536","536","Gold Multi Chain Necklace","http://www.lylaloves.co.uk/#/product/536","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/b00d35f8e4bfa49eb3660f48eb9c223a.JPG","","0000-00-00","0000-00-00","Item","1","NECKLACES","0","NO",
